cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,bad_count,good_count,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,bad_direct_decline,good_direct_decline,bad_manual_review,good_manual_review,bad_auto_approve,good_auto_approve,direct_decline_bad_rate,manual_review_bad_rate,auto_approve_bad_rate,expected_bad_saved,expected_good_lost,expected_bad_saved_capture,expected_good_lost_capture,expected_final_reject_pct,expected_final_approve_bad_rate,manual_review_cost_total,incremental_value_vs_approve_all_units,incremental_value_per_10000_applications,bad_loss_cost,false_decline_good_cost,manual_review_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
high_bad_loss_strong_manual,development,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,184507,14895,169612,13931,0,170576,0.07550391042074285,0.0,8035,5896,0,0,6860,163716,0.5767712296317565,0.0,0.0402166776099803,8035.0,5896.0,0.5394427660288688,0.03476169138976016,0.07550391042074285,0.0402166776099803,0.0,58384.0,3164.3243887765775,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,184507,14895,169612,13931,5162,165414,0.07550391042074285,0.027977258315402667,8035,5896,1306,3856,5554,159860,0.5767712296317565,0.25300271212708253,0.033576359921167497,8949.2,6204.48,0.60081906680094,0.03658043062990826,0.0821306508696147,0.03510884817610898,516.2,64872.92000000001,3516.0140265680984,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,184507,14895,169612,13931,8649,161927,0.07550391042074285,0.04687627027700846,8035,5896,2032,6617,4828,157099,0.5767712296317565,0.23494045554399354,0.02981590469779592,9457.4,6425.36,0.6349378986236992,0.037882696978987336,0.08608215406461543,0.0322468465980929,864.9000000000001,68368.94,3705.493016525118,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,184507,14895,169612,13931,12191,158385,0.07550391042074285,0.06607337390993295,8035,5896,2633,9558,4227,154158,0.5767712296317565,0.21597900090230499,0.02668813334596079,9878.1,6660.64,0.6631822759315207,0.03926986298139283,0.08963746632919077,0.029868142945577932,1219.1000000000001,71145.06,3855.9545166308053,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,184507,14895,169612,13931,17378,153198,0.07550391042074285,0.0941861284395714,8035,5896,3340,14038,3520,149678,0.5767712296317565,0.1921970307285073,0.02297680126372407,10373.0,7019.04,0.6964081906680094,0.04138292101973917,0.09426222311348621,0.02705921719994428,1737.8000000000002,74227.16,4022.999669389237,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.07,0.15,0.22,0.10723882008329237,0.23432114709867607,536.7759474858359,469.3162078296537,184507,14895,169612,13931,26231,144345,0.07550391042074285,0.14216804782474377,8035,5896,4237,21994,2623,141722,0.5767712296317565,0.1615264381838283,0.018171741314212477,11000.9,7655.52,0.7385632762672037,0.04513548569676674,0.10111497124770336,0.023479568175161038,2623.1000000000004,77728.57999999999,4212.771331169006,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,184507,14895,169612,19093,0,165414,0.10348116873614552,0.0,9341,9752,0,0,5554,159860,0.48923689310218405,0.0,0.033576359921167497,9341.0,9752.0,0.6271231957032561,0.057495931891611445,0.10348116873614552,0.033576359921167497,0.0,64976.0,3521.6008064734674,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,184507,14895,169612,19093,5191,160223,0.10348116873614552,0.028134433923916166,9341,9752,1010,4181,4544,155679,0.48923689310218405,0.19456752070891928,0.02836047259132584,10048.0,10086.48,0.6745887881839544,0.059467962172487794,0.10912583262423647,0.029487897368732925,519.1,69778.42,3781.884698141534,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,184507,14895,169612,19093,8717,156697,0.10348116873614552,0.04724481997972976,9341,9752,1571,7146,3983,152714,0.48923689310218405,0.1802225536308363,0.025418482804393194,10440.7,10323.68,0.7009533400469957,0.06086644812867014,0.11253979523812105,0.027203058067594134,871.7,72330.22000000002,3920.188393936274,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,184507,14895,169612,19093,12216,153198,0.10348116873614552,0.06620887012416873,9341,9752,2034,10182,3520,149678,0.48923689310218405,0.16650294695481335,0.02297680126372407,10764.8,10566.56,0.7227123195703256,0.06229842228144235,0.11561274098001702,0.025311376134329853,1221.6000000000001,74330.23999999999,4028.586449294606,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,184507,14895,169612,19093,17348,148066,0.10348116873614552,0.09402353298248847,9341,9752,2587,14761,2967,145099,0.48923689310218405,0.1491238183075859,0.02003836127132495,11151.9,10932.880000000001,0.7487009063444109,0.06445817512911822,0.11969616328919772,0.02304549217465443,1734.8000000000002,76547.51999999999,4148.759667654885,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.1,0.15,0.25,0.09552850331754612,0.19159978464952473,546.0571888633244,487.75228358037833,184507,14895,169612,19093,26455,138959,0.10348116873614552,0.14338209390429632,9341,9752,3378,23077,2176,136783,0.48923689310218405,0.12768852768852768,0.015659295187789204,11705.6,11598.16,0.7858744545149379,0.06838053911279862,0.12630285029836266,0.01978496213847811,2645.5,79401.14,4303.421550401882,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.0,0.12,0.1706412777881954,0.1706412777881954,497.95507381024896,497.95507381024896,184507,14895,169612,22580,0,161927,0.1223801806977513,0.0,10067,12513,0,0,4828,157099,0.445837023914969,0.0,0.02981590469779592,10067.0,12513.0,0.6758643840214837,0.07377426125509988,0.1223801806977513,0.02981590469779592,0.0,68023.0,3686.7435923840285,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.03,0.15,0.14573348292807567,0.1706412777881954,511.4712880523599,497.95507381024896,184507,14895,169612,22580,5230,156697,0.1223801806977513,0.028345808018123975,10067,12513,845,4385,3983,152714,0.445837023914969,0.1615678776290631,0.025418482804393194,10658.5,12863.8,0.7155756965424639,0.0758425111430795,0.1274873040047261,0.026316165449263188,523.0,71881.2,3895.852189889814,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.05,0.16999999999999998,0.1326846341030797,0.1706412777881954,519.3313634654797,497.95507381024896,184507,14895,169612,22580,8729,153198,0.1223801806977513,0.04730985816256294,10067,12513,1308,7421,3520,149678,0.445837023914969,0.1498453431091763,0.02297680126372407,10982.6,13106.68,0.737334676065794,0.07727448529585171,0.1305602497466221,0.0243888268702485,872.9000000000001,73881.22,4004.2502452481476,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.07,0.19,0.1219681790350782,0.1706412777881954,526.2920163417665,497.95507381024896,184507,14895,169612,22580,12057,149870,0.1223801806977513,0.06534711420162921,10067,12513,1689,10368,3139,146731,0.445837023914969,0.14008459815874597,0.020944818842997263,11249.3,13342.44,0.7552400134273246,0.07866448128670142,0.13328350685881835,0.02279769923145546,1205.7,75446.26,4089.07304329917,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.1,0.22,0.10723882008329237,0.1706412777881954,536.7759474858359,497.95507381024896,184507,14895,169612,22580,17582,144345,0.1223801806977513,0.09529177754773531,10067,12513,2205,15377,2623,141722,0.445837023914969,0.12541235354339667,0.018171741314212477,11610.5,13743.16,0.7794897616649883,0.08102704997287928,0.13741299788083922,0.02063733001142169,1758.2,77382.64,4194.021907027918,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.12,0.15,0.27,0.0888621893209779,0.1706412777881954,551.804979701695,497.95507381024896,184507,14895,169612,22580,26561,135366,0.1223801806977513,0.143956597852656,10067,12513,2898,23663,1930,133436,0.445837023914969,0.10910733782613606,0.014257642243990367,12095.6,14406.04,0.812057737495804,0.08493526401433861,0.14363487564157457,0.017717120482495026,2656.1000000000004,79702.66,4319.76347780843,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.0,0.15,0.14573348292807567,0.14573348292807567,511.4712880523599,511.4712880523599,184507,14895,169612,27810,0,156697,0.15072598871587528,0.0,10912,16898,0,0,3983,152714,0.39237684286227975,0.0,0.025418482804393194,10912.0,16898.0,0.7325948304800268,0.09962738485484518,0.15072598871587528,0.025418482804393194,0.0,70398.0,3815.4649959080143,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.03,0.18,0.12680942304949777,0.14573348292807567,523.08532561682,511.4712880523599,184507,14895,169612,27810,5264,151433,0.15072598871587528,0.028530082869484625,10912,16898,672,4592,3311,148122,0.39237684286227975,0.1276595744680851,0.02186445490745082,11382.4,17265.36,0.764175897952333,0.10179326934415019,0.15526652105340177,0.022537001976911986,526.4,73267.44,3970.984298698694,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.05,0.2,0.11686200308818163,0.14573348292807567,529.7952434587617,511.4712880523599,184507,14895,169612,27810,8631,148066,0.15072598871587528,0.0467787130027587,10912,16898,1016,7615,2967,145099,0.39237684286227975,0.11771521260572355,0.02003836127132495,11623.2,17507.2,0.7803423967774421,0.10321911185529326,0.15788235676695195,0.021057224833082977,863.1,74615.3,4044.036269626627,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.07,0.22,0.10723882008329237,0.14573348292807567,536.7759474858359,511.4712880523599,184507,14895,169612,27810,12352,144345,0.15072598871587528,0.06694596952961135,10912,16898,1360,10992,2623,141722,0.39237684286227975,0.11010362694300518,0.018171741314212477,11864.0,17777.36,0.7965088956025512,0.10481192368464495,0.1606516825919884,0.01957180430726919,1235.2,75899.44,4113.634713046117,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.1,0.25,0.09552850331754612,0.14573348292807567,546.0571888633244,511.4712880523599,184507,14895,169612,27810,17738,138959,0.15072598871587528,0.09613727392456654,10912,16898,1807,15931,2176,136783,0.39237684286227975,0.10187168790168001,0.015659295187789204,12176.9,18172.48,0.8175159449479691,0.10714147583897365,0.1644890437761169,0.017631953581016626,1773.8000000000002,77468.92,4198.698152373623,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.15,0.15,0.3,0.07979358776350075,0.14573348292807567,560.2842346923295,511.4712880523599,184507,14895,169612,27810,26792,129905,0.15072598871587528,0.14520858287219454,10912,16898,2369,24423,1614,128291,0.39237684286227975,0.08842191699014632,0.012424464031407567,12570.3,18851.84,0.8439274924471298,0.11114685281701767,0.17030324052745965,0.015185695045218712,2679.2000000000003,79031.36,4283.38003436184,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.0,0.2,0.11686200308818163,0.11686200308818163,529.7952434587617,529.7952434587617,184507,14895,169612,36441,0,148066,0.197504701718634,0.0,11928,24513,0,0,2967,145099,0.32732361900057627,0.0,0.02003836127132495,11928.0,24513.0,0.8008056394763343,0.1445239723604462,0.197504701718634,0.02003836127132495,0.0,70911.0,3843.2688190691947,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.03,0.23,0.10305142932415072,0.11686200308818163,539.9866328016353,529.7952434587617,184507,14895,169612,36441,5475,142591,0.197504701718634,0.02967367091763456,11928,24513,490,4985,2477,140114,0.32732361900057627,0.08949771689497717,0.017371362848987663,12271.0,24911.8,0.8238335011748908,0.1468752210928472,0.2015251453874379,0.017811058875595455,547.5,72708.7,3940.7014368018554,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.05,0.25,0.09552850331754612,0.11686200308818163,546.0571888633244,529.7952434587617,184507,14895,169612,36441,9107,138959,0.197504701718634,0.04935856092180785,11928,24513,791,8316,2176,136783,0.32732361900057627,0.08685626441199078,0.015659295187789204,12481.7,25178.28,0.8379791876468614,0.1484463363441266,0.20411138872779894,0.016434109456221858,910.7,73764.62000000001,3997.930701816192,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.07,0.27,0.0888621893209779,0.11686200308818163,551.804979701695,529.7952434587617,184507,14895,169612,36441,12700,135366,0.197504701718634,0.06883207683177332,11928,24513,1037,11663,1930,133436,0.32732361900057627,0.08165354330708662,0.014257642243990367,12653.9,25446.04,0.8495401141322592,0.15002499823125723,0.2064959053044058,0.015307321928327773,1270.0,74515.16,4038.608833269199,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.1,0.30000000000000004,0.07979358776350075,0.11686200308818163,560.2842346923295,529.7952434587617,184507,14895,169612,36441,18161,129905,0.197504701718634,0.09842986986943585,11928,24513,1353,16808,1614,128291,0.32732361900057627,0.07450030284675954,0.012424464031407567,12875.1,25857.64,0.8643907351460222,0.15245171332217058,0.2099255854791417,0.013856355710534908,1816.1000000000001,75327.06,4082.6125838044086,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,development,0.2,0.15,0.35,0.06785789299068717,0.11686200308818163,572.9016639457398,529.7952434587617,184507,14895,169612,36441,26984,121082,0.197504701718634,0.1462491937975253,11928,24513,1741,25243,1226,119856,0.32732361900057627,0.06451971538689594,0.010125369584248691,13146.7,26532.44,0.8826250419603895,0.15643020540999455,0.21505493016525118,0.012071572417075004,2698.4,75942.76000000001,4115.982591446395,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1799,59703,0.0,0.029251081265649896,0,0,776,1023,4189,55514,0.0,0.4313507504168983,0.07016397835954642,543.1999999999999,81.84,0.1094058408862034,0.001447547623680068,0.01016292153100712,0.07263503302398805,179.9,4083.859999999999,664.0206822542355,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3077,58425,0.0,0.050030893304282786,0,0,1188,1889,3777,54648,0.0,0.38609034774130646,0.06464698331193838,831.5999999999999,151.12,0.16749244712990935,0.0026729398447034687,0.015978667360411043,0.06829889582295096,307.70000000000005,6193.98,1007.1184676921074,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4289,57213,0.0,0.06973756950993464,0,0,1488,2801,3477,53736,0.0,0.34693401725343903,0.06077290126369881,1041.6,224.08,0.20978851963746223,0.003963422183702708,0.02057949334980976,0.0651334610082422,428.90000000000003,7679.82,1248.7106110370394,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6185,55317,0.0,0.10056583525739,0,0,1901,4284,3064,52253,0.0,0.30735650767987066,0.05538984399009346,1330.6999999999998,342.72,0.26801611278952664,0.006061870987141164,0.027209196448895967,0.06074521574805887,618.5,9684.38,1574.6447270007477,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.0,0.15,0.15,0.14573348292807567,inf,511.4712880523599,,61502,4965,56537,0,9250,52252,0.0,0.15040161295567625,0,0,2438,6812,2527,49725,0.0,0.26356756756756755,0.04836178519482508,1706.6,544.96,0.3437260825780463,0.009638997470682916,0.03660954115313323,0.05499368443508605,925.0,12182.84,1980.885174465871,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,624,0,60878,0.010146011511820754,0.0,338,286,0,0,4627,56251,0.5416666666666666,0.0,0.07600446795229804,338.0,286.0,0.06807653575025176,0.005058634168774431,0.010146011511820754,0.07600446795229804,0.0,2418.0,393.1579460830542,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,4965,56537,624,1867,59011,0.010146011511820754,0.03035673636629703,338,286,665,1202,3962,55049,0.5416666666666666,0.356186395286556,0.06714002474114995,803.5,382.15999999999997,0.16183282980866062,0.006759467251534393,0.019278397450489416,0.06899457095705741,186.70000000000002,5859.14,952.6747097655361,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,4965,56537,624,3062,57816,0.010146011511820754,0.049786998796787094,338,286,1008,2054,3619,54197,0.5416666666666666,0.32919660352710645,0.0625951293759513,1043.6,450.32,0.2101913393756294,0.007965049436652103,0.024290592175864198,0.06534786648731304,306.2,7592.28,1234.476927579591,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,4965,56537,624,4337,56541,0.010146011511820754,0.07051803193392085,338,286,1293,3044,3334,53207,0.5416666666666666,0.2981323495503804,0.05896606002723687,1243.1,529.52,0.2503726082578046,0.009365901975697331,0.02882215212513414,0.06231271779482726,433.70000000000005,8981.579999999998,1460.3720204221,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,4965,56537,624,6111,54767,0.010146011511820754,0.09936262235374459,338,286,1676,4435,2951,51816,0.5416666666666666,0.2742595319914908,0.05388281264264977,1511.1999999999998,640.8,0.30437059415911377,0.011334170543184108,0.034990732008715164,0.05819376579612469,611.1,10837.699999999999,1762.1703359240348,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.01,0.15,0.16,0.139096651073553,0.47104785323454834,515.3917749557352,392.2667743276861,61502,4965,56537,624,9257,51621,0.010146011511820754,0.15051543039250756,338,286,2208,7049,2419,49202,0.5416666666666666,0.23852219941665767,0.04686077371612328,1883.6,849.92,0.37937562940584085,0.015032987247289385,0.04444603427530812,0.05243286877591525,925.7,13293.179999999998,2161.4223927677144,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,4965,56537,1799,0,59703,0.029251081265649896,0.0,776,1023,0,0,4189,55514,0.4313507504168983,0.0,0.07016397835954642,776.0,1023.0,0.15629405840886204,0.01809434529600085,0.029251081265649896,0.07016397835954642,0.0,5185.0,843.0620142434392,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,4965,56537,1799,1887,57816,0.029251081265649896,0.030681929042957953,776,1023,570,1317,3619,54197,0.4313507504168983,0.302066772655008,0.0625951293759513,1175.0,1128.36,0.2366565961732125,0.019957903673700407,0.03745179018568502,0.06402174103999686,188.70000000000002,8082.94,1314.2564469448148,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,4965,56537,1799,3162,56541,0.029251081265649896,0.051412962180091705,776,1023,855,2307,3334,53207,0.4313507504168983,0.2703984819734345,0.05896606002723687,1374.5,1207.56,0.2768378650553877,0.021358756212745633,0.04198335013495496,0.06093862281597707,316.20000000000005,9472.24,1540.1515397873238,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,4965,56537,1799,4386,55317,0.029251081265649896,0.0713147539917401,776,1023,1125,3261,3064,52253,0.4313507504168983,0.25649794801641584,0.05538984399009346,1563.5,1283.88,0.3149043303121853,0.022708668659461948,0.04629735618353875,0.057992021770834075,438.6,10785.519999999999,1753.6860589899513,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,4965,56537,1799,6163,53540,0.029251081265649896,0.10020812331306299,776,1023,1438,4725,2751,50789,0.4313507504168983,0.2333279247119909,0.051382144191258874,1782.6,1401.0,0.35903323262839876,0.024780232414171252,0.0517641702708855,0.054569398337402944,616.3000000000001,12243.5,1990.7482683489968,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.03,0.15,0.18,0.12680942304949777,0.3446418113652874,523.08532561682,430.2628900269997,61502,4965,56537,1799,9319,50384,0.029251081265649896,0.15152352769015642,776,1023,1941,7378,2248,48136,0.4313507504168983,0.20828415065994205,0.04461733883772626,2134.7,1613.24,0.4299496475327291,0.02853423421829952,0.06094013202822672,0.04900607853369962,931.9000000000001,14532.46,2362.9247829338883,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,4965,56537,3077,0,58425,0.050030893304282786,0.0,1188,1889,0,0,3777,54648,0.38609034774130646,0.0,0.06464698331193838,1188.0,1889.0,0.23927492447129908,0.03341174805879336,0.050030893304282786,0.06464698331193838,0.0,7615.0,1238.1711163864588,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,4965,56537,3077,1884,56541,0.050030893304282786,0.030633150141458815,1188,1889,443,1441,3334,53207,0.38609034774130646,0.2351380042462845,0.05896606002723687,1498.1,2004.28,0.3017321248741188,0.035450766754514744,0.05694741634418393,0.05977452955726262,188.4,9792.119999999999,1592.1628564924717,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,4965,56537,3077,3108,55317,0.050030893304282786,0.05053494195310722,1188,1889,713,2395,3064,52253,0.38609034774130646,0.2294079794079794,0.05538984399009346,1687.1,2080.6,0.3397985901309164,0.03680067920123105,0.06126142239276771,0.05677560826060071,310.8,11105.4,1805.6973756950993,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,4965,56537,3077,4266,54159,0.050030893304282786,0.06936359793177457,1188,1889,937,3329,2840,51319,0.38609034774130646,0.21964369432723863,0.052438191251684856,1843.9,2155.32,0.37137965760322256,0.03812229159665352,0.06502585281779455,0.054277375806874036,426.6,12169.28,1978.68036811811,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,4965,56537,3077,6173,52252,0.050030893304282786,0.10037071965139345,1188,1889,1250,4923,2527,49725,0.38609034774130646,0.20249473513688643,0.04836178519482508,2063.0,2282.84,0.415508559919436,0.040377805684772804,0.07066176709700497,0.050773180003695136,617.3000000000001,13603.86,2211.9378231602223,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.05,0.15,0.2,0.11686200308818163,0.2762157442718041,529.7952434587617,453.39180376043964,61502,4965,56537,3077,9254,49171,0.050030893304282786,0.15046665149100844,1188,1889,1697,7557,2080,47091,0.38609034774130646,0.18338015993084072,0.04230135649061439,2375.8999999999996,2493.56,0.4785297079556898,0.044104922440171924,0.07917563656466456,0.045717532711759,925.4000000000001,15588.239999999996,2534.590745016422,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4965,56537,4289,0,57213,0.06973756950993464,0.0,1488,2801,0,0,3477,53736,0.34693401725343903,0.0,0.06077290126369881,1488.0,2801.0,0.29969788519637464,0.04954277729628385,0.06973756950993464,0.06077290126369881,0.0,9103.0,1480.1144678221847,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4965,56537,4289,1896,55317,0.06973756950993464,0.03082826574745537,1488,2801,413,1483,3064,52253,0.34693401725343903,0.2178270042194093,0.05538984399009346,1777.1,2919.64,0.3579254783484391,0.051641226099722305,0.07636727260902086,0.05611980299007521,189.60000000000002,11107.56,1806.048583785893,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
high_bad_loss_strong_manual,final_holdout,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4965,56537,4289,3054,54159,0.06973756950993464,0.04965692172612273,1488,2801,637,2417,2840,51319,0.34693401725343903,0.2085789129011133,0.052438191251684856,1933.9,2994.36,0.38950654582074523,0.05296283849514478,0.08013170303404767,0.05357786138940081,305.40000000000003,12171.44,1979.031576208904,8.0,1.0,0.1,0.7,0.08,0.2,0.15,0.35
