split,strategy_action,candidate_feature,reason_label,applicant_count,avg_reason_rank,avg_shap_value,avg_pd,bad_rate,avg_feature_value,action_applicant_count,applicant_share_in_action
final_holdout,decline,pos_recent_6m_instalment_future_max,POS/现金贷历史表现风险,71,3.8732394366197185,0.13554468383202328,0.2774625340753433,0.2676056338028169,46.19718309859155,6185,0.011479385610347614
final_holdout,decline,bureau_days_credit_max,外部征信历史风险信号,70,3.5285714285714285,0.1804872431537887,0.3495424409849774,0.37142857142857144,-7.414285714285715,6185,0.01131770412287793
final_holdout,decline,bureau_sum_overdue_amount,外部征信历史风险信号,68,2.3529411764705883,0.32949336132677726,0.43234270927376484,0.3382352941176471,46996.9815530216,6185,0.01099434114793856
final_holdout,decline,bureau_recent_24m_credit_sum,外部征信历史风险信号,66,4.106060606060606,0.13966746670241947,0.3032765992486804,0.24242424242424243,5361801.621212121,6185,0.01067097817299919
final_holdout,decline,previous_recent_6m_credit_to_application_mean,历史申请与授信表现风险,63,4.0476190476190474,0.1325105902431939,0.28235520162069216,0.19047619047619047,1.3708390716522458,6185,0.010185933710590138
final_holdout,decline,bureau_recent_24m_active_loan_count,外部征信历史风险信号,60,4.3,0.12400496628176695,0.2716162831602991,0.2833333333333333,6.65,6185,0.009700889248181084
final_holdout,decline,pos_recent_6m_def_dpd_month_ratio,近期还款延迟或逾期行为,58,3.9655172413793105,0.13308128103628986,0.30252184766261153,0.3103448275862069,0.25964696756724653,6185,0.009377526273241715
final_holdout,decline,previous_cnt_payment_mean,历史申请与授信表现风险,54,4.222222222222222,0.12108697234579664,0.2699935460928209,0.24074074074074073,37.80154041007713,6185,0.008730800323362976
final_holdout,decline,OWN_CAR_AGE,年龄段相关风险,54,4.7592592592592595,0.10502331220872596,0.256473437363685,0.16666666666666666,,6185,0.008730800323362976
final_holdout,decline,installment_late_days_mean,近期还款延迟或逾期行为,49,4.224489795918367,0.13656605560494928,0.29306048927247086,0.20408163265306123,14.910909175872803,6185,0.007922392886014552
final_holdout,decline,bureau_active_loan_count,外部征信历史风险信号,46,4.021739130434782,0.1522431397116666,0.3022421216883619,0.2608695652173913,11.91304347826087,6185,0.007437348423605497
final_holdout,decline,bureau_recent_12m_overdue_loan_ratio,外部征信历史风险信号,45,2.0,0.41506290387670497,0.4140710367879334,0.4222222222222222,1.0,6185,0.007275666936135812
final_holdout,decline,DEF_60_CNT_SOCIAL_CIRCLE,模型识别的申请资料风险信号,44,4.431818181818182,0.11116914891552003,0.23733955154000988,0.20454545454545456,1.7954545454545454,6185,0.0071139854486661274
final_holdout,decline,catoh__OCCUPATION_TYPE__06_Drivers,模型识别的申请资料风险信号,41,4.2926829268292686,0.12295195715810606,0.24446726078951372,0.24390243902439024,1.0,6185,0.006628940986257073
final_holdout,decline,bureau_max_overdue_amount,外部征信历史风险信号,36,4.333333333333333,0.16125507589857777,0.4027717852791166,0.3888888888888889,25648.591200086805,6185,0.00582053354890865
final_holdout,decline,installment_last_due_day,历史分期还款表现风险,30,3.7666666666666666,0.1795758274272347,0.3453944653000532,0.26666666666666666,-2784.9333333333334,6185,0.004850444624090542
final_holdout,decline,credit_card_recent_12m_drawings_sum,信用卡历史使用表现风险,27,4.333333333333333,0.14131746068245735,0.2546500894067795,0.3333333333333333,956230.7916666666,6185,0.004365400161681488
final_holdout,decline,feature_store_missing_field_count,模型识别的申请资料风险信号,21,2.380952380952381,0.2488955692459936,0.2994102085646407,0.14285714285714285,287.85714285714283,6185,0.003395311236863379
final_holdout,decline,credit_card_months_min,信用卡历史使用表现风险,20,3.85,0.14007017046115772,0.2771294050611241,0.25,-2.5,6185,0.0032336297493936943
final_holdout,decline,installment_recent_6m_total_payment_ratio,历史分期还款表现风险,20,4.15,0.12177171224323698,0.2865627399589418,0.3,0.5814132645726204,6185,0.0032336297493936943
final_holdout,decline,installment_recent_6m_late_ratio,近期还款延迟或逾期行为,19,4.2105263157894735,0.110058077352867,0.27852014814897225,0.3157894736842105,0.43356248030537053,6185,0.0030719482619240095
final_holdout,decline,bureau_mean_credit,外部征信历史风险信号,18,3.8333333333333335,0.14427625652794968,0.2863111980877194,0.1111111111111111,19044.434516059027,6185,0.002910266774454325
final_holdout,decline,bureau_recent_6m_loan_count,外部征信历史风险信号,18,4.166666666666667,0.14147196715803234,0.2985926640429376,0.3888888888888889,5.555555555555555,6185,0.002910266774454325
final_holdout,decline,credit_card_drawings_mean,信用卡历史使用表现风险,18,4.555555555555555,0.1265482496424769,0.2621831268321882,0.2222222222222222,58178.432725694445,6185,0.002910266774454325
final_holdout,decline,installment_recent_12m_total_payment_ratio,历史分期还款表现风险,17,4.294117647058823,0.12678827681612675,0.32761537140545155,0.23529411764705882,0.461855386986452,6185,0.00274858528698464
final_holdout,decline,credit_card_recent_24m_utilization_max,近期信用卡额度使用率偏高,17,4.352941176470588,0.12207590893807764,0.300272272751807,0.35294117647058826,1.1706689035191256,6185,0.00274858528698464
final_holdout,decline,pos_recent_12m_active_month_ratio,POS/现金贷历史表现风险,17,4.294117647058823,0.10476618200911432,0.2693457288843617,0.29411764705882354,0.27450980859644275,6185,0.00274858528698464
final_holdout,decline,previous_annuity_mean,历史申请与授信表现风险,15,4.733333333333333,0.12284309060541984,0.281228001372714,0.4,3702.061946614583,6185,0.002425222312045271
final_holdout,decline,pos_recent_24m_active_month_ratio,POS/现金贷历史表现风险,13,4.846153846153846,0.10630256226808504,0.259903613752628,0.23076923076923078,0.5223713654738206,6185,0.0021018593371059015
final_holdout,decline,application_missing_field_count,模型识别的申请资料风险信号,12,4.583333333333333,0.12816200521916174,0.2758460140164238,0.25,59.0,6185,0.0019401778496362166
final_holdout,decline,credit_card_recent_6m_month_count,信用卡历史使用表现风险,11,3.0,0.2127482235585388,0.2795046183382167,0.36363636363636365,11.545454545454545,6185,0.0017784963621665319
final_holdout,decline,pos_dpd_month_count,近期还款延迟或逾期行为,11,3.727272727272727,0.14077477226310953,0.2510710277420032,0.09090909090909091,50.09090909090909,6185,0.0017784963621665319
final_holdout,decline,previous_recent_6m_credit_sum,历史申请与授信表现风险,10,4.4,0.12669847447835275,0.30378789124297245,0.4,1918073.25,6185,0.0016168148746968471
final_holdout,decline,YEARS_BEGINEXPLUATATION_MEDI,模型识别的申请资料风险信号,10,4.2,0.11942839204317075,0.2495846725882213,0.3,0.9629500031471252,6185,0.0016168148746968471
final_holdout,decline,bureau_recent_6m_credit_sum,外部征信历史风险信号,10,4.6,0.11677923134103337,0.2651120182630927,0.3,947022.19375,6185,0.0016168148746968471
final_holdout,decline,installment_recent_12m_late_days_mean,近期还款延迟或逾期行为,10,4.5,0.10105790833485236,0.21962187002018138,0.2,3.330788564682007,6185,0.0016168148746968471
final_holdout,decline,previous_canceled_count,历史申请与授信表现风险,9,3.888888888888889,0.15115325209523067,0.3079208617505042,0.1111111111111111,19.22222222222222,6185,0.0014551333872271624
final_holdout,decline,previous_recent_24m_credit_to_application_mean,历史申请与授信表现风险,9,4.777777777777778,0.11450876686033043,0.29843331278305096,0.3333333333333333,1.5560008817248874,6185,0.0014551333872271624
final_holdout,decline,pos_recent_6m_contract_count,POS/现金贷历史表现风险,9,3.888888888888889,0.1108787529676087,0.29522808917261334,0.3333333333333333,3.3333333333333335,6185,0.0014551333872271624
final_holdout,decline,registration_age_years,年龄段相关风险,9,4.444444444444445,0.10896038625027783,0.23805867195815666,0.2222222222222222,0.3373640605972873,6185,0.0014551333872271624
final_holdout,decline,previous_refused_days_decision_max,历史申请被拒记录较多,8,4.5,0.10363068688487384,0.24886446392133857,0.375,-123.25,6185,0.0012934518997574779
final_holdout,decline,previous_approved_credit_sum,历史申请与授信表现风险,6,4.166666666666667,0.13490921416488555,0.23789939053492695,0.16666666666666666,3817064.25,6185,0.0009700889248181083
final_holdout,decline,credit_to_income_ratio,还款压力相对收入偏高,6,4.166666666666667,0.13186441655011108,0.3039524482296225,0.16666666666666666,13.190718491872152,6185,0.0009700889248181083
final_holdout,decline,credit_card_drawing_count_sum,信用卡历史使用表现风险,6,4.666666666666667,0.1198367166265538,0.27733475099524946,0.3333333333333333,297.0,6185,0.0009700889248181083
final_holdout,decline,bureau_sum_credit,外部征信历史风险信号,6,4.0,0.11885465754622199,0.25135737513025463,0.0,20252.25,6185,0.0009700889248181083
final_holdout,decline,bureau_consumer_credit_credit_sum,外部征信历史风险信号,5,4.2,0.13657054361575588,0.22081987686675797,0.0,10933246.0,6185,0.0008084074373484236
final_holdout,decline,installment_early_days_mean,历史分期还款表现风险,5,4.2,0.12440553524364203,0.29452808501946837,0.0,0.869536679983139,6185,0.0008084074373484236
final_holdout,decline,DAYS_LAST_PHONE_CHANGE,模型识别的申请资料风险信号,5,4.6,0.11336586375823358,0.21957735512809654,0.0,0.0,6185,0.0008084074373484236
final_holdout,decline,AMT_INCOME_TOTAL,模型识别的申请资料风险信号,5,4.8,0.10729441022144921,0.2064985342731438,0.6,513000.0,6185,0.0008084074373484236
final_holdout,decline,installment_recent_24m_late_ratio,近期还款延迟或逾期行为,4,4.5,0.11949390598205262,0.21752131393671162,0.0,0.3923611119389534,6185,0.0006467259498787389
final_holdout,decline,installment_first_due_day,历史分期还款表现风险,4,5.0,0.11656547097289915,0.2507946010116113,0.0,-120.25,6185,0.0006467259498787389
final_holdout,decline,bureau_consumer_credit_debt_to_credit_mean,征信负债相对授信额度偏高,4,4.75,0.11007230738855547,0.2641390909604978,0.0,0.9610692709684372,6185,0.0006467259498787389
final_holdout,decline,credit_card_recent_6m_def_dpd_max,近期还款延迟或逾期行为,4,4.5,0.1008249651153803,0.24872446666232167,1.0,8.0,6185,0.0006467259498787389
final_holdout,decline,bureau_closed_credit_sum,外部征信历史风险信号,4,4.75,0.09663906159579783,0.2992329392424492,0.0,33192.337890625,6185,0.0006467259498787389
final_holdout,decline,installment_recent_12m_late_ratio,近期还款延迟或逾期行为,4,5.0,0.09381173394211818,0.31390843785302763,0.5,0.6410714387893677,6185,0.0006467259498787389
final_holdout,decline,installment_recent_24m_total_payment_ratio,历史分期还款表现风险,3,4.666666666666667,0.11176223803634017,0.31265553331179924,0.0,0.419830063978831,6185,0.00048504446240905415
final_holdout,decline,previous_approved_amount_mean,历史申请与授信表现风险,3,5.0,0.09941259265646384,0.21871702904080295,1.0,23943.0,6185,0.00048504446240905415
final_holdout,decline,pos_months_min,POS/现金贷历史表现风险,3,4.666666666666667,0.08781301478933594,0.20171490879321233,0.6666666666666666,-7.0,6185,0.00048504446240905415
final_holdout,decline,bureau_closed_total_debt_to_credit_ratio,征信负债相对授信额度偏高,2,4.0,0.1083970126049323,0.39682512529936154,0.0,-0.00040708299638936296,6185,0.00032336297493936947
final_holdout,decline,bureau_recent_12m_debt_to_credit_max,征信负债相对授信额度偏高,2,5.0,0.09855587876633048,0.24000461367960188,0.0,1.0470868349075317,6185,0.00032336297493936947
final_holdout,decline,bureau_sum_credit_limit,外部征信历史风险信号,2,5.0,0.0970551862978663,0.2586537470211113,0.0,1007.0325012207031,6185,0.00032336297493936947
final_holdout,decline,installment_shortfall_amount_max,历史分期还款表现风险,2,5.0,0.09156395785312008,0.21870099524671194,0.0,98294.8046875,6185,0.00032336297493936947
final_holdout,decline,bureau_consumer_credit_total_debt_to_credit_ratio,征信负债相对授信额度偏高,2,5.0,0.08042591686367109,0.21005507078682356,0.5,0.753640353679657,6185,0.00032336297493936947
final_holdout,decline,installment_recent_6m_late_days_mean,近期还款延迟或逾期行为,1,4.0,0.12481992281160359,0.27858072524230554,0.0,2.6666667461395264,6185,0.00016168148746968473
final_holdout,decline,bureau_recent_6m_debt_to_credit_mean,征信负债相对授信额度偏高,1,4.0,0.122189051193715,0.2700222564069125,0.0,1.0694713592529297,6185,0.00016168148746968473
final_holdout,decline,bureau_days_credit_update_max,外部征信历史风险信号,1,5.0,0.10661738776681493,0.2473584105984295,0.0,-2.0,6185,0.00016168148746968473
final_holdout,decline,bureau_credit_card_debt_to_credit_mean,征信负债相对授信额度偏高,1,5.0,0.104148937130968,0.23695779383736038,0.0,1.011033296585083,6185,0.00016168148746968473
final_holdout,decline,installment_recent_24m_shortfall_amount_sum,历史分期还款表现风险,1,5.0,0.10153515852562002,0.2238269782260606,0.0,253621.3125,6185,0.00016168148746968473
final_holdout,decline,pos_recent_12m_instalment_future_max,POS/现金贷历史表现风险,1,5.0,0.09909944877334094,0.20565116737856437,1.0,36.0,6185,0.00016168148746968473
final_holdout,decline,credit_card_recent_24m_payment_to_min_due_mean,信用卡历史使用表现风险,1,5.0,0.09245898642096524,0.19795899140519851,0.0,0.5332673192024231,6185,0.00016168148746968473
final_holdout,decline,installment_recent_6m_late_count,近期还款延迟或逾期行为,1,5.0,0.08996526685612051,0.19465052331542176,0.0,8.0,6185,0.00016168148746968473
final_holdout,decline,COMMONAREA_MEDI,模型识别的申请资料风险信号,1,5.0,0.08659886444819433,0.20286272682370557,1.0,0.002099999925121665,6185,0.00016168148746968473
final_holdout,decline,bureau_total_debt_to_credit_ratio,征信负债相对授信额度偏高,1,5.0,0.08613392056868649,0.19438875276347165,0.0,0.7663030028343201,6185,0.00016168148746968473
final_holdout,decline,catfreq__OCCUPATION_TYPE,模型识别的申请资料风险信号,1,5.0,0.08447745181076786,0.21058911820156123,0.0,0.004395497031509876,6185,0.00016168148746968473
final_holdout,manual_review,ext_source_mean,外部综合评分/外部数据风险信号,4804,1.1305162364696086,0.5723745194039328,0.14908332115815986,0.16153205661948378,0.3429536122600532,6146,0.7816465994142532
final_holdout,manual_review,employment_years,就业稳定性相关风险,2863,3.2651065316101993,0.14338416997043263,0.14780816647730025,0.1645127488648271,2.013557765328391,6146,0.46583143507972663
final_holdout,manual_review,catfreq__CODE_GENDER,模型识别的申请资料风险信号,2306,2.748048568950564,0.17169105202708582,0.14797338435850238,0.1634865568083261,0.34137457609176636,6146,0.3752033843150016
final_holdout,manual_review,AMT_ANNUITY,模型识别的申请资料风险信号,1811,3.048591938155715,0.15766290687967324,0.14783011584746275,0.14191054665930425,40415.10877967974,6146,0.29466319557435733
final_holdout,manual_review,credit_to_annuity_ratio,模型识别的申请资料风险信号,1657,3.4411587205793603,0.15144530551760968,0.14839699959812314,0.1756185878092939,17.91919582092985,6146,0.26960624796615684
final_holdout,manual_review,goods_to_credit_ratio,模型识别的申请资料风险信号,1553,3.2099162910495815,0.15627301675120273,0.14808307001671683,0.16934964584674822,0.7651422935689716,6146,0.2526846729580215
final_holdout,manual_review,installment_payment_sum,历史分期还款表现风险,1254,3.302232854864434,0.14631689281699806,0.14863163105346702,0.16586921850079744,49829.21533319939,6146,0.20403514480963228
final_holdout,manual_review,ext_source_min,外部综合评分/外部数据风险信号,927,3.01294498381877,0.1798159253053515,0.151149698916795,0.1413160733549083,0.06982564362037837,6146,0.15082980800520665
final_holdout,manual_review,bureau_recent_24m_debt_to_credit_max,征信负债相对授信额度偏高,786,3.3282442748091605,0.15366821721747884,0.14970054262200463,0.16666666666666666,2.3581776533047765,6146,0.1278880572730231
final_holdout,manual_review,credit_card_recent_6m_utilization_max,近期信用卡额度使用率偏高,746,1.789544235924933,0.2711085008020756,0.1506567717522904,0.18498659517426275,1.0459931836371128,6146,0.12137975919297103
final_holdout,manual_review,bureau_credit_card_debt_to_credit_max,征信负债相对授信额度偏高,711,3.4219409282700424,0.14830326806466854,0.14942173257612168,0.15471167369901548,4.4244536536152355,6146,0.11568499837292548
final_holdout,manual_review,previous_refusal_rate,历史申请被拒记录较多,647,3.126738794435858,0.14657835550983964,0.14777309416800247,0.1391035548686244,0.5753938159120875,6146,0.10527172144484218
final_holdout,manual_review,EXT_SOURCE_1,外部综合评分/外部数据风险信号,641,4.179407176287051,0.11869488886425313,0.14677376222859212,0.18408736349453977,0.12680553693186353,6146,0.10429547673283436
final_holdout,manual_review,bureau_max_credit_max_overdue,外部征信历史风险信号,626,3.198083067092652,0.16282941625271521,0.14698370092937485,0.14696485623003194,42504.69823711749,6146,0.10185486495281484
final_holdout,manual_review,EXT_SOURCE_3,外部综合评分/外部数据风险信号,571,3.6742556917688267,0.13388342088127245,0.14946529106703416,0.18388791593695272,0.1463117226395567,6146,0.09290595509274324
final_holdout,manual_review,pos_recent_24m_instalment_future_mean,POS/现金贷历史表现风险,547,3.416819012797075,0.13359813413344387,0.1479703639886056,0.14990859232175502,32.06294446104841,6146,0.08900097624471201
final_holdout,manual_review,catoh__NAME_FAMILY_STATUS__01_Married,模型识别的申请资料风险信号,535,4.0990654205607475,0.11918432371177021,0.14614319442963503,0.14018691588785046,0.0,6146,0.0870484868206964
final_holdout,manual_review,installment_recent_24m_late_days_mean,近期还款延迟或逾期行为,441,2.8253968253968256,0.1875574151984882,0.1499728313216155,0.1655328798185941,3.8914012102042737,6146,0.07175398633257403
final_holdout,manual_review,id_publish_years,模型识别的申请资料风险信号,426,2.8380281690140845,0.1745155477394418,0.14875816060199865,0.15023474178403756,0.6509915069926163,6146,0.06931337455255451
final_holdout,manual_review,REGION_RATING_CLIENT_W_CITY,模型识别的申请资料风险信号,326,4.125766871165644,0.1144565483565959,0.14645245314426297,0.18404907975460122,3.0,6146,0.05304262935242434
final_holdout,manual_review,pos_def_dpd_max,近期还款延迟或逾期行为,325,3.0892307692307694,0.15664079674389372,0.1495890765744076,0.14461538461538462,20.126153846153848,6146,0.05287992190042304
final_holdout,manual_review,DAYS_BIRTH,年龄段相关风险,320,4.203125,0.10755303671605532,0.1481823326062678,0.171875,-14159.9125,6146,0.05206638464041653
final_holdout,manual_review,ext_source_max,外部综合评分/外部数据风险信号,317,4.457413249211356,0.09760520446238262,0.14642042761692567,0.1608832807570978,0.36992242956116844,6146,0.051578262284412625
final_holdout,manual_review,previous_credit_to_application_mean,历史申请与授信表现风险,309,3.8932038834951457,0.11677115898440846,0.14667758495972488,0.15210355987055016,1.142436589623732,6146,0.05027660266840221
final_holdout,manual_review,AMT_GOODS_PRICE,模型识别的申请资料风险信号,263,4.501901140684411,0.10581133162514761,0.14522390538835214,0.13307984790874525,536663.4980988593,6146,0.04279205987634234
final_holdout,manual_review,pos_recent_12m_instalment_future_mean,POS/现金贷历史表现风险,256,3.91796875,0.11494809974737262,0.14768907743591436,0.1328125,33.415648967027664,6146,0.04165310771233322
final_holdout,manual_review,FLAG_WORK_PHONE,模型识别的申请资料风险信号,243,4.094650205761317,0.11047359359139827,0.1476489227657447,0.16872427983539096,1.0,6146,0.0395379108363163
final_holdout,manual_review,pos_instalment_future_mean,POS/现金贷历史表现风险,234,3.948717948717949,0.11925970859053776,0.149968000134955,0.11538461538461539,27.70308388604058,6146,0.03807354376830459
final_holdout,manual_review,pos_recent_6m_instalment_future_mean,POS/现金贷历史表现风险,213,2.8309859154929575,0.16797866952985716,0.14677354664771644,0.19718309859154928,44.86883468807024,6146,0.03465668727627726
final_holdout,manual_review,REG_CITY_NOT_LIVE_CITY,模型识别的申请资料风险信号,203,3.8423645320197046,0.12555940092511786,0.14657281030094205,0.15270935960591134,1.0,6146,0.03302961275626424
final_holdout,manual_review,DEF_30_CNT_SOCIAL_CIRCLE,模型识别的申请资料风险信号,202,2.5742574257425743,0.18181241425008632,0.14915720261057255,0.1485148514851485,2.1683168316831685,6146,0.032866905304262936
final_holdout,manual_review,annuity_to_income_ratio,还款压力相对收入偏高,202,4.2227722772277225,0.11173598476379547,0.1456625190415144,0.15346534653465346,0.3791813592952077,6146,0.032866905304262936
final_holdout,manual_review,credit_card_recent_6m_drawings_sum,信用卡历史使用表现风险,197,2.685279187817259,0.20716940261116865,0.1496223346969123,0.20812182741116753,389511.18837246194,6146,0.032053368044256424
final_holdout,manual_review,bureau_recent_6m_total_debt_to_credit_ratio,征信负债相对授信额度偏高,171,3.5146198830409356,0.13923084697889695,0.14780308151659366,0.1111111111111111,0.020004419760465554,6146,0.027822974292222583
final_holdout,manual_review,bureau_consumer_credit_debt_sum,外部征信历史风险信号,169,3.2662721893491122,0.15443234923032,0.1485835387359591,0.17751479289940827,3148669.3350591715,6146,0.027497559388219982
final_holdout,manual_review,OWN_CAR_AGE,年龄段相关风险,165,4.606060606060606,0.09988681674677002,0.14726097186914827,0.2606060606060606,,6146,0.026846729580214775
final_holdout,manual_review,credit_card_recent_12m_balance_max,信用卡历史使用表现风险,156,3.75,0.14534067847699353,0.1492922132072514,0.12179487179487179,594102.0484775641,6146,0.02538236251220306
final_holdout,manual_review,pos_recent_6m_instalment_future_max,POS/现金贷历史表现风险,154,3.909090909090909,0.12463692214477136,0.1469658336583311,0.12337662337662338,46.77922077922078,6146,0.025056947608200455
final_holdout,manual_review,installment_late_ratio,近期还款延迟或逾期行为,139,3.7841726618705036,0.12868632063657423,0.1486814569971804,0.17266187050359713,0.4896933987415094,6146,0.02261633582818093
final_holdout,manual_review,bureau_recent_12m_credit_sum,外部征信历史风险信号,127,4.173228346456693,0.1103047259947044,0.14344904163951563,0.1968503937007874,1821441.2342519686,6146,0.020663846404165312
final_holdout,manual_review,pos_recent_24m_dpd_max,近期还款延迟或逾期行为,113,3.2035398230088497,0.14768683640013533,0.14567815712159113,0.11504424778761062,430.85840707964604,6146,0.018385942076147088
final_holdout,manual_review,previous_cnt_payment_mean,历史申请与授信表现风险,112,4.178571428571429,0.10948218227351021,0.14676699378563493,0.13392857142857142,34.859746183667866,6146,0.018223234624145785
final_holdout,manual_review,catoh__OCCUPATION_TYPE__06_Drivers,模型识别的申请资料风险信号,107,4.149532710280374,0.11765417540415182,0.14507576669464742,0.1308411214953271,1.0,6146,0.017409697364139276
final_holdout,manual_review,DEF_60_CNT_SOCIAL_CIRCLE,模型识别的申请资料风险信号,96,4.03125,0.1083059131344391,0.14458771742451282,0.14583333333333334,1.40625,6146,0.015619915392124959
final_holdout,manual_review,EXT_SOURCE_2,外部综合评分/外部数据风险信号,95,2.7263157894736842,0.2708605581383165,0.14980355929200964,0.2,0.02188814406230679,6146,0.015457207940123658
final_holdout,manual_review,bureau_recent_24m_credit_sum,外部征信历史风险信号,93,4.193548387096774,0.12188753959732769,0.15176352165818788,0.1827956989247312,4722092.849462366,6146,0.015131793036121055
final_holdout,manual_review,bureau_recent_24m_active_loan_count,外部征信历史风险信号,82,3.8536585365853657,0.11462008712682316,0.14299577542040715,0.17073170731707318,5.890243902439025,6146,0.013342011064106736
final_holdout,manual_review,installment_recent_6m_late_days_max,近期还款延迟或逾期行为,78,3.423076923076923,0.14053415656971643,0.14602465358292635,0.07692307692307693,21.705128205128204,6146,0.01269118125610153
final_holdout,manual_review,previous_recent_6m_credit_to_application_mean,历史申请与授信表现风险,71,3.619718309859155,0.1276624436172839,0.14432181960637036,0.14084507042253522,1.3108310766623055,6146,0.011552229092092418
final_holdout,manual_review,bureau_credit_card_debt_sum,外部征信历史风险信号,67,2.8208955223880596,0.19236839150364957,0.14941959133638932,0.1044776119402985,1190320.9085820895,6146,0.010901399284087211
final_holdout,manual_review,installment_late_days_mean,近期还款延迟或逾期行为,62,4.290322580645161,0.11541862602899652,0.1473051752372916,0.11290322580645161,29.418470036598944,6146,0.010087862024080702
final_holdout,manual_review,pos_recent_24m_active_month_ratio,POS/现金贷历史表现风险,55,4.181818181818182,0.11049857970223306,0.14295675388655135,0.2,0.5293589648875323,6146,0.008948909860071592
final_holdout,manual_review,pos_recent_12m_active_month_ratio,POS/现金贷历史表现风险,55,4.472727272727273,0.09582057776574476,0.1445900618250238,0.09090909090909091,0.336584026705135,6146,0.008948909860071592
final_holdout,manual_review,pos_recent_6m_def_dpd_month_ratio,近期还款延迟或逾期行为,53,3.509433962264151,0.12942015178766295,0.14673473029216103,0.18867924528301888,0.26230908002493514,6146,0.008623494956068989
final_holdout,manual_review,credit_card_drawings_mean,信用卡历史使用表现风险,52,4.326923076923077,0.10839765793336918,0.14942317794328586,0.057692307692307696,64493.82106370192,6146,0.008460787504067686
final_holdout,manual_review,bureau_days_credit_max,外部征信历史风险信号,46,2.869565217391304,0.17514242070406252,0.15254720522713253,0.30434782608695654,-67.3695652173913,6146,0.007484542792059876
final_holdout,manual_review,DAYS_LAST_PHONE_CHANGE,模型识别的申请资料风险信号,46,4.369565217391305,0.10821982449650033,0.14121601199911074,0.08695652173913043,0.0,6146,0.007484542792059876
final_holdout,manual_review,bureau_recent_6m_loan_count,外部征信历史风险信号,43,3.395348837209302,0.13459183156385401,0.15203431828647604,0.2558139534883721,5.953488372093023,6146,0.0069964204360559714
final_holdout,manual_review,installment_recent_6m_late_ratio,近期还款延迟或逾期行为,39,4.487179487179487,0.09022998411533585,0.14646852806177738,0.05128205128205128,0.32108227068032974,6146,0.006345590628050765
final_holdout,manual_review,previous_annuity_mean,历史申请与授信表现风险,36,4.444444444444445,0.10250689861866566,0.14596924141452913,0.2222222222222222,4092.5748901367188,6146,0.00585746827204686
final_holdout,manual_review,installment_recent_6m_total_payment_ratio,历史分期还款表现风险,35,4.4,0.10852499504178353,0.14522574538755756,0.11428571428571428,0.604596255506788,6146,0.0056947608200455585
final_holdout,manual_review,application_missing_field_count,模型识别的申请资料风险信号,34,3.7941176470588234,0.12048882588268466,0.14417982179205002,0.058823529411764705,59.029411764705884,6146,0.005532053368044257
final_holdout,manual_review,bureau_mean_credit,外部征信历史风险信号,34,4.029411764705882,0.11698833189411169,0.1404762264869053,0.20588235294117646,21668.010799632353,6146,0.005532053368044257
final_holdout,manual_review,bureau_active_loan_count,外部征信历史风险信号,31,3.7096774193548385,0.13898838595346533,0.1479364289762896,0.12903225806451613,9.935483870967742,6146,0.005043931012040351
final_holdout,manual_review,credit_card_recent_12m_drawings_sum,信用卡历史使用表现风险,28,4.142857142857143,0.13981434427343573,0.14443010489246183,0.21428571428571427,1029272.2165178572,6146,0.004555808656036446
final_holdout,manual_review,installment_last_due_day,历史分期还款表现风险,27,2.6296296296296298,0.16995088014752774,0.1485343259756586,0.25925925925925924,-2774.8518518518517,6146,0.004393101204035145
final_holdout,manual_review,bureau_consumer_credit_total_debt_to_credit_ratio,征信负债相对授信额度偏高,26,4.769230769230769,0.09247105797653206,0.14468731720095704,0.19230769230769232,0.8838875041558192,6146,0.004230393752033843
final_holdout,manual_review,pos_recent_6m_contract_count,POS/现金贷历史表现风险,25,3.76,0.11368766204005416,0.14484787295277823,0.08,3.4,6146,0.004067686300032541
final_holdout,manual_review,installment_recent_24m_late_ratio,近期还款延迟或逾期行为,25,4.08,0.10445907204833915,0.14251724835391394,0.16,0.3660467168688774,6146,0.004067686300032541
final_holdout,manual_review,YEARS_BEGINEXPLUATATION_MEDI,模型识别的申请资料风险信号,25,4.28,0.1027348239853639,0.1468533726559609,0.12,0.884680004119873,6146,0.004067686300032541
final_holdout,manual_review,credit_card_months_min,信用卡历史使用表现风险,24,3.2083333333333335,0.14066065256392643,0.15009042304115439,0.125,-2.1666666666666665,6146,0.0039049788480312398
final_holdout,manual_review,credit_card_recent_24m_utilization_max,近期信用卡额度使用率偏高,23,3.6956521739130435,0.11713769386868345,0.15188254367339044,0.21739130434782608,1.6177912743195244,6146,0.003742271396029938
final_holdout,manual_review,installment_recent_12m_total_payment_ratio,历史分期还款表现风险,22,3.6818181818181817,0.11938550343178284,0.15555399934663688,0.18181818181818182,0.49153283780271356,6146,0.0035795639440286365
final_holdout,manual_review,credit_to_income_ratio,还款压力相对收入偏高,22,4.2272727272727275,0.11643049376925131,0.14571323033135947,0.13636363636363635,11.763333407315342,6146,0.0035795639440286365
final_holdout,manual_review,feature_store_missing_field_count,模型识别的申请资料风险信号,21,2.0952380952380953,0.22027868361815184,0.14865519147967504,0.047619047619047616,288.0952380952381,6146,0.003416856492027335
final_holdout,manual_review,bureau_sum_overdue_amount,外部征信历史风险信号,19,1.9473684210526316,0.2844319156218837,0.14151835917082936,0.15789473684210525,113720.25787674754,6146,0.0030914415880247317
