candidate_feature,mean_abs_shap,mean_shap,mean_positive_shap,positive_shap_rate,original_feature,encoding,feature_group,auc_power,ks,iv,development_missing_rate,psi_development_validation,importance_gain,importance_gain_pct,importance_split,reason_label
credit_card_recent_24m_utilization_max,0.005051273391806687,0.0002087620440528045,0.0026300177179297436,0.24871548892718937,credit_card_recent_24m_utilization_max,numeric_original,internal_credit_card_history,0.6380653856748078,0.2387633144269076,0.072899115914931,0.7433647503888742,0.0001095875101973,1081.3081994056702,0.0018845146480038,53,近期信用卡额度使用率偏高
credit_card_utilization_max,0.004921287572543532,-0.00018987401227941021,0.00236570678013206,0.6417840070241618,credit_card_utilization_max,numeric_original,internal_credit_card_history,0.6071177681221248,0.1782940565138157,0.0424448421694499,0.7205851268515557,0.0002176106437372,858.1803436279297,0.0014956452092795,69,近期信用卡额度使用率偏高
NONLIVINGAREA_AVG,0.00485170318495503,-0.0005561181307799398,0.0021477925270875432,0.3461594744886345,NONLIVINGAREA_AVG,numeric_original,current_application,0.5154124227249814,0.0269379119599402,0.0222543418535068,0.5522554699821687,9.8657269110177e-05,1085.678141117096,0.0018921306257339,104,模型识别的申请资料风险信号
credit_card_recent_12m_drawings_sum,0.004754001267619651,-0.00040279072089810866,0.002175605273360769,0.08218431920913141,credit_card_recent_12m_drawings_sum,numeric_original,internal_credit_card_history,0.5312024228083009,0.0628029684985981,0.0315325841813376,0.0,1.2337159282833295e-05,640.6888604164124,0.0011165988965322,48,信用卡历史使用表现风险
credit_card_active_month_ratio,0.004723597853352483,-0.0004563201739560902,0.0021336388396981975,0.8342167734382622,credit_card_active_month_ratio,numeric_original,internal_credit_card_history,0.5168547712321491,0.0420001901613493,0.0019165062744712,0.7177397063526045,3.485179120366078e-05,260.2890992164612,0.0004536344221367,35,信用卡历史使用表现风险
ELEVATORS_AVG,0.004652937768048516,-0.0004368495725957322,0.002108044097726391,0.8379890084875289,ELEVATORS_AVG,numeric_original,current_application,0.5412650604791032,0.0749827778827643,0.0342023696526334,0.5336057710547567,0.000108243856294,306.549596786499,0.0005342576758424,27,模型识别的申请资料风险信号
bureau_closed_loan_count,0.004647865626981867,-0.00026754429282730904,0.0021901606670772793,0.7157165620630224,bureau_closed_loan_count,numeric_original,external_credit_history,0.5536800153092336,0.0909892286830396,0.0339568237049831,0.0,0.0002468269437958,361.6143612861634,0.0006302250932221,29,外部征信历史风险信号
installment_total_payment_ratio,0.00463915775746463,0.0009643585076242299,0.0028017581325444304,0.4015316575070729,installment_total_payment_ratio,numeric_original,internal_repayment_history,0.5563626798596734,0.0907238233033916,0.0494655648723456,0.0512609277696781,3.9507277668213224e-05,1219.6347970962524,0.0021255916135717,80,历史分期还款表现风险
previous_recent_12m_credit_mean,0.004604611519815821,0.00045096019233061306,0.0025277858560732174,0.4868622158628988,previous_recent_12m_credit_mean,numeric_original,internal_previous_application,0.5088486525368385,0.0198383865598315,0.0098966472720426,0.4503297977854498,0.0001300183349204,1477.5534148216248,0.0025750947370693,132,历史申请与授信表现风险
previous_recent_12m_days_decision_max,0.0045533316609739725,-0.0007551291200912271,0.0018991012704413727,0.5086745146499301,previous_recent_12m_days_decision_max,numeric_original,internal_previous_application,0.5121920446268776,0.0196265708628771,0.0096016448547689,0.4503297977854498,0.0001749833286009,1424.3955464363098,0.002482450677139,143,历史申请与授信表现风险
pos_recent_24m_active_month_count,0.0045512795933262944,-0.0001903241381281234,0.0021804777275990822,0.5308120061136223,pos_recent_24m_active_month_count,numeric_original,internal_pos_cash_history,0.5059722519189721,0.0232181342473907,0.0045068150069824,0.0,0.0001853776284781,762.915693283081,0.0013296170323818,64,POS/现金贷历史表现风险
credit_card_recent_12m_utilization_mean,0.004455909369175145,9.554143968103816e-05,0.0022757254044280914,0.48185424864232057,credit_card_recent_12m_utilization_mean,numeric_original,internal_credit_card_history,0.6383638410574236,0.2425286599856236,0.0672704053484884,0.7676619315256332,9.774756589807409e-05,730.12415599823,0.0012724676161674,42,近期信用卡额度使用率偏高
COMMONAREA_MEDI,0.004424636443105816,-0.00020846761337423573,0.0021080844148657907,0.3431595720464375,COMMONAREA_MEDI,numeric_original,current_application,0.519865700143551,0.0378391570068853,0.0136137152533609,0.6979030605884872,4.788560478215696e-05,1203.286259174347,0.0020970992196324,112,模型识别的申请资料风险信号
bureau_recent_6m_debt_sum,0.004329972277429191,-0.00039453226257737907,0.001967720007425906,0.7544957887548372,bureau_recent_6m_debt_sum,numeric_original,external_credit_history,0.5376358956326418,0.0749195096361826,0.0255055154189287,0.0,5.041819494798954e-05,427.0397901535034,0.0007442491791582,44,外部征信历史风险信号
installment_shortfall_amount_max,0.0043259708845943675,0.0004538900398441292,0.0023899304622192474,0.4113606061591493,installment_shortfall_amount_max,numeric_original,internal_repayment_history,0.5400547447525615,0.0825773218388326,0.0285566111307952,0.0512771873153864,0.0001305989907369,966.9062027931212,0.0016851337143387,82,历史分期还款表现风险
installment_recent_12m_payment_ratio_min,0.004271582700551262,0.0004160341391499099,0.002343808419850586,0.7744707489187344,installment_recent_12m_payment_ratio_min,numeric_original,internal_repayment_history,0.5609973296877069,0.1202956088664452,0.0509289636926097,0.2932409068490626,0.000157647818648,749.3195595741272,0.0013059215557871,66,历史分期还款表现风险
ENTRANCES_AVG,0.004213931385382102,-0.00024350647356151072,0.001985212455910296,0.3204611232155052,ENTRANCES_AVG,numeric_original,current_application,0.52906329862462,0.0491142651087816,0.0282858548542582,0.5044144666598015,0.0001026513139026,721.446209192276,0.001257343604457,66,模型识别的申请资料风险信号
previous_days_decision_max,0.004208324596967717,0.00025919828877132443,0.0022337614428695205,0.45527787714220674,previous_days_decision_max,numeric_original,internal_previous_application,0.5226748576891647,0.0412949630027717,0.0120368570439039,0.0530548976461597,0.0001522215809677,1257.6422867774963,0.0021918314433238,118,历史申请与授信表现风险
pos_dpd_month_count,0.004170919829665475,-0.00017486976524327597,0.001998025032211099,0.7890475106500602,pos_dpd_month_count,numeric_original,internal_pos_cash_history,0.5243530046979565,0.049411880063177,0.0042511626519949,0.0,1.523227211620382e-05,257.5420708656311,0.000448846873898,32,近期还款延迟或逾期行为
previous_cash_refusal_rate,0.004153570594724525,3.588295981597723e-05,0.0020947267772702515,0.2406913596305811,previous_cash_refusal_rate,numeric_original,internal_previous_application,0.5830764336058222,0.147943519948825,0.0564932228887329,0.5140888963562358,0.0002851193131879,1044.7295928001404,0.0018207650898393,66,历史申请被拒记录较多
bureau_sum_debt,0.004136615694620544,-3.402771139186784e-05,0.0020512939916143397,0.5855094143279893,bureau_sum_debt,numeric_original,external_credit_history,0.5513478806207726,0.0867392224051053,0.0460827315094835,0.1429430861701724,9.360716311389072e-05,1071.7236700057983,0.0018678106351625,102,外部征信历史风险信号
LIVINGAPARTMENTS_AVG,0.0041101825912440194,0.0002234726128173937,0.002166827602030709,0.6158011121589542,LIVINGAPARTMENTS_AVG,numeric_original,current_application,0.5377274986187406,0.0578588898657669,0.0170853064447963,0.6829767976282742,0.0001761583734379,803.5932898521423,0.0014005103508845,79,模型识别的申请资料风险信号
installment_recent_24m_shortfall_amount_sum,0.003946839345263201,0.0002845296062451482,0.002115684475754174,0.18318103476309713,installment_recent_24m_shortfall_amount_sum,numeric_original,internal_repayment_history,0.5530925817324815,0.1063271418350895,0.048658431875053,0.0,0.0001771181853886,540.0119316577911,0.0009411381471677,50,历史分期还款表现风险
bureau_balance_closed_month_count,0.0038782966394370383,0.0012317601157270258,0.002555028377582031,0.2901612955676238,bureau_balance_closed_month_count,numeric_original,external_credit_monthly_status,0.5098025098248249,0.0281878498165316,0.006636413880574,0.0,1.1209645984119372e-05,582.4532194137573,0.0010151052441528,53,外部征信历史风险信号
pos_months_max,0.003807199906771736,0.0006469672435004987,0.0022270835751361188,0.41250691034437903,pos_months_max,numeric_original,internal_pos_cash_history,0.5124892299669819,0.0366105280728025,0.0092788582410299,0.0584205477298964,0.0002492824915574,662.4335179328918,0.001154495701188,53,POS/现金贷历史表现风险
pos_instalment_future_max,0.0037610376794763433,-0.0002990391738158882,0.0017309992528302272,0.22530974602451953,pos_instalment_future_max,numeric_original,internal_pos_cash_history,0.5079310595074226,0.0312005704694204,0.011658351729147,0.0585126851555767,8.155130704159262e-05,523.7358951568604,0.0009127721094235,43,POS/现金贷历史表现风险
installment_recent_12m_shortfall_amount_sum,0.003714285401796992,-0.0006050877855523675,0.0015545988081223116,0.2298543136808559,installment_recent_12m_shortfall_amount_sum,numeric_original,internal_repayment_history,0.5429053211722995,0.0869319164138198,0.0267436834156649,0.0,9.889712122292671e-05,518.5250000953674,0.0009036905098592,44,历史分期还款表现风险
bureau_balance_months_min,0.003594803991186237,-5.5190408631315734e-05,0.0017698067912774599,0.6646287925595915,bureau_balance_months_min,numeric_original,external_credit_monthly_status,0.5754576788194894,0.1176355750011724,0.0232028281200315,0.7008785574531048,0.0002200533897432,813.0947046279907,0.0014170695107352,76,外部征信历史风险信号
bureau_balance_bad_month_ratio,0.003578381732750185,0.0001231106640601507,0.0018507461984051672,0.6979122630158369,bureau_balance_bad_month_ratio,numeric_original,external_credit_monthly_status,0.5492068020163579,0.0926151449679902,0.0145946764254693,0.7008785574531048,2.1928198701633737e-05,585.6089508533478,0.0010206050841858,45,外部征信历史风险信号
previous_revolving_refusal_rate,0.0035143465378437134,-6.942866329802843e-06,0.0017537018357569544,0.09683424929270593,previous_revolving_refusal_rate,numeric_original,internal_previous_application,0.5427751650395859,0.0847788682216027,0.0260247418142722,0.6800771786436287,4.43662600318056e-05,342.52566862106323,0.0005969571304356,25,历史申请被拒记录较多
installment_late_count,0.003512377683754866,-9.184103221209094e-05,0.0017102683257713882,0.88037787389028,installment_late_count,numeric_original,internal_repayment_history,0.549344801230559,0.0904443027233604,0.0273449107351312,0.0,0.0002540217869441,485.7519087791443,0.0008465732414618,43,近期还款延迟或逾期行为
previous_recent_6m_credit_sum,0.003385689579405283,0.0005933907769460009,0.001989540178175642,0.16056388410133005,previous_recent_6m_credit_sum,numeric_original,internal_previous_application,0.5133688707936824,0.0280064761991345,0.0042896391947462,0.0,3.219479349019704e-05,309.17339158058167,0.0005388304514169,28,历史申请与授信表现风险
bureau_recent_12m_debt_sum,0.003355801689498775,0.00044966673706335066,0.001902734213281063,0.6601573932555039,bureau_recent_12m_debt_sum,numeric_original,external_credit_history,0.5494791138611747,0.0906483384936606,0.0375534442717927,0.0,5.1794823855736215e-05,812.9365618228912,0.0014167938978869,70,外部征信历史风险信号
credit_card_recent_24m_credit_limit_mean,0.0033400320177382,0.00010964643852158303,0.0017248392281298919,0.4790413319892036,credit_card_recent_24m_credit_limit_mean,numeric_original,internal_credit_card_history,0.5095019727337617,0.0304624508666618,0.0042910236119474,0.7177397063526045,0.0002207832117323,613.5786800384521,0.0010693510054495,55,信用卡历史使用表现风险
previous_cash_credit_sum,0.0033368753140261983,0.00018724732931486442,0.0017620613216705312,0.6557185132190823,previous_cash_credit_sum,numeric_original,internal_previous_application,0.512760150554942,0.026933646326192,0.0028103504698816,0.0,0.000160111989036,607.7803087234497,0.0010592455464475,60,历史申请与授信表现风险
credit_card_utilization_mean,0.0033178920474906492,-0.00055571890702289,0.0013810865702338798,0.35161458163962145,credit_card_utilization_mean,numeric_original,internal_credit_card_history,0.6281175591976912,0.1993854894432286,0.0621345639848212,0.7205851268515557,0.00011931151332,806.849009513855,0.0014061844513821,61,近期信用卡额度使用率偏高
installment_shortfall_count,0.0032656900439343253,7.840716918580096e-05,0.0016720486065600637,0.875402425937368,installment_shortfall_count,numeric_original,internal_repayment_history,0.5440877525362726,0.084312154438584,0.0218505124316654,0.0,7.726567493459315e-05,285.23471117019653,0.0004971098819141,30,历史分期还款表现风险
installment_recent_6m_total_payment_ratio,0.0032536029715188007,0.0003650117133459998,0.0018093073424323993,0.10689083281844493,installment_recent_6m_total_payment_ratio,numeric_original,internal_repayment_history,0.5530906240491166,0.0921470550910761,0.0280845082682554,0.40803871939818,0.0001257137467727,465.94174909591675,0.0008120478988048,41,历史分期还款表现风险
previous_recent_12m_credit_sum,0.003244555977239758,-0.0007822876739560614,0.001231134151641849,0.5025365028779551,previous_recent_12m_credit_sum,numeric_original,internal_previous_application,0.5228513313924781,0.0443156846409644,0.0057389640677805,0.0,0.0001630761025193,678.3219981193542,0.0011821863019458,63,历史申请与授信表现风险
previous_refused_credit_sum,0.003172902093062136,-0.00038070393816758553,0.0013960990774472752,0.2966245000162596,previous_refused_credit_sum,numeric_original,internal_previous_application,0.548950779884349,0.0916039785197955,0.0402767667567395,0.0,4.214253760894328e-05,586.2723779678345,0.0010217613115369,54,历史申请被拒记录较多
installment_recent_24m_payment_ratio_min,0.003100703323142243,0.00033500241597708333,0.0017178528695596634,0.38102825924360184,installment_recent_24m_payment_ratio_min,numeric_original,internal_repayment_history,0.56389658151407,0.1235704499208379,0.0481966574547642,0.1806381329705648,0.0001801123235589,907.4070467948914,0.0015814379955009,66,历史分期还款表现风险
previous_insured_on_approval_rate,0.003060007564900095,9.224676884396703e-05,0.001576127166872032,0.554168970114793,previous_insured_on_approval_rate,numeric_original,internal_previous_application,0.5054574181733382,0.0210092836440048,0.0061439677963384,0.0571848222560661,0.0005718254289992,712.3599691390991,0.0012415080152282,69,历史申请与授信表现风险
bureau_recent_24m_loan_count,0.0030002765226386408,-0.0001243915975506816,0.00143794246254398,0.1358167214074339,bureau_recent_24m_loan_count,numeric_original,external_credit_history,0.5390730259565941,0.07480543492995,0.0373694245702099,0.0,7.328048263926088e-05,468.1594409942627,0.0008159129142273,34,外部征信历史风险信号
NONLIVINGAPARTMENTS_AVG,0.0029660990966793657,-0.00015321227650463297,0.0014064434100873676,0.2043429481968066,NONLIVINGAPARTMENTS_AVG,numeric_original,current_application,0.507458074999922,0.0193966969327398,0.0113884002448751,0.6937568764328724,7.454102972204719e-05,344.2370195388794,0.0005999396897783,34,模型识别的申请资料风险信号
installment_shortfall_ratio,0.0029002201200618197,-0.00011352310145667294,0.0013933485093025717,0.5613882475366655,installment_shortfall_ratio,numeric_original,internal_repayment_history,0.5531477018834936,0.0930320178804485,0.0474446252011094,0.0512446682239698,8.161406445847078e-05,946.4973330497742,0.0016495649338544,68,历史分期还款表现风险
pos_def_dpd_month_ratio,0.0028984749104810103,7.668237894003096e-05,0.0014875786447105205,0.18385580956716854,pos_def_dpd_month_ratio,numeric_original,internal_pos_cash_history,0.5262082304177889,0.0514245910960214,0.0236009583890367,0.0584205477298964,3.090119193450779e-05,691.6881814002991,0.0012054810186554,46,近期还款延迟或逾期行为
bureau_consumer_credit_count,0.002883597576252976,-2.155593177288422e-06,0.0014407209915378442,0.7209684237910963,bureau_consumer_credit_count,numeric_original,external_credit_history,0.5308650598130344,0.0537436583832506,0.0129926412175467,0.0,0.0001937124919219,346.1647515296936,0.0006032993601998,32,外部征信历史风险信号
bureau_sum_overdue_amount,0.0028775544920857936,0.001063967140385918,0.0019707608162358547,0.1514828786055738,bureau_sum_overdue_amount,numeric_original,external_credit_history,0.5086813292102071,0.0180676601082795,0.0108715054966376,0.1429430861701724,3.4987664289120174e-05,746.5525393486023,0.0013010991655109,36,外部征信历史风险信号
catoh__OCCUPATION_TYPE__03_Sales_staff,0.00285163104900098,-0.00012456275666735788,0.0013635341461668107,0.13778413710123247,OCCUPATION_TYPE,category_one_hot_train_top_level,current_application,0.5113830624874954,0.0249320109684297,0.0,0.0,0.0,121.47874879837036,0.0002117143675203,11,模型识别的申请资料风险信号
bureau_recent_24m_debt_sum,0.002850672370822579,-0.00030060546802685833,0.0012750334513978597,0.4283031446131833,bureau_recent_24m_debt_sum,numeric_original,external_credit_history,0.543130732071414,0.0740032379412374,0.0258517027347303,0.0,0.0001305943499436,617.1727395057678,0.001075614767914,54,外部征信历史风险信号
previous_recent_12m_refusal_rate,0.00283679714913356,-0.00045584944817367344,0.001190473850479943,0.19709928132418458,previous_recent_12m_refusal_rate,numeric_original,internal_previous_application,0.5636081228438232,0.1177141700370638,0.0442834522231262,0.4503297977854498,3.2063780855122866e-05,649.3361077308655,0.0011316694048645,50,历史申请被拒记录较多
pos_dpd_month_ratio,0.0026870878463066514,0.0001254328747923939,0.0014062603605495226,0.7779584403759228,pos_dpd_month_ratio,numeric_original,internal_pos_cash_history,0.5268237744337476,0.0519729390543131,0.0190147943210455,0.0584205477298964,6.573169216360956e-06,518.0665197372437,0.0009028914657465,49,近期还款延迟或逾期行为
pos_recent_6m_contract_count,0.0026764332565212532,-9.547033359704252e-05,0.0012904814614621049,0.05008780202269845,pos_recent_6m_contract_count,numeric_original,internal_pos_cash_history,0.5110193148057122,0.0241646323057082,0.00087429893001,0.0,3.708796145676524e-05,182.37744045257568,0.0003178492109717,19,POS/现金贷历史表现风险
catfreq__NAME_CONTRACT_TYPE,0.0026685255389374053,-0.0009391133557379012,0.0008647060915997531,0.8816867744138402,NAME_CONTRACT_TYPE,category_frequency_train,current_application,0.5160397000956399,0.0338845639892108,0.0,0.0,0.0,174.99539184570312,0.0003049837034877,10,模型识别的申请资料风险信号
installment_late_days_max,0.0026264487116346024,-1.8618977893584773e-05,0.0013039148668705085,0.34485870378199085,installment_late_days_max,numeric_original,internal_repayment_history,0.5489284913281623,0.0875176464333708,0.033777813425703,0.0512771873153864,0.0002522638701846,701.6622395515442,0.0012228639060656,69,近期还款延迟或逾期行为
bureau_request_total_count,0.002611345162030896,0.00019527851561420905,0.0014033118388225522,0.5896556209554161,bureau_request_total_count,numeric_original,current_application,0.5077378981597926,0.0261071405537257,0.0012784752447319,0.0,3.722059775021014e-05,436.1968197822571,0.000760208141161,42,外部征信历史风险信号
credit_card_recent_24m_balance_mean,0.0025526113175246058,3.434141191602398e-05,0.0012934763647203143,0.19158726545478197,credit_card_recent_24m_balance_mean,numeric_original,internal_credit_card_history,0.6090178336570256,0.1995146824022964,0.0481038959317874,0.7177397063526045,3.900068033931825e-05,429.36396741867065,0.0007482997783335,30,信用卡历史使用表现风险
pos_recent_6m_active_month_ratio,0.00253370327406876,5.762565453112559e-05,0.0012956644642999433,0.32433904588468665,pos_recent_6m_active_month_ratio,numeric_original,internal_pos_cash_history,0.5126904696672008,0.0269551722178599,0.0041388709460645,0.4611749147728812,0.000338606514573,440.4357876777649,0.0007675958564265,37,POS/现金贷历史表现风险
credit_card_def_dpd_month_ratio,0.0024617364219033195,-8.978826284344913e-05,0.0011859740795299345,0.9424408962310169,credit_card_def_dpd_month_ratio,numeric_original,internal_credit_card_history,0.5109606801650659,0.0243908706420191,0.0012313867553218,0.7177397063526045,2.827455600423092e-05,97.4992299079895,0.0001699226243097,12,近期还款延迟或逾期行为
bureau_balance_recent_6m_status_mean,0.00243546799529827,-0.00021317678072247078,0.0011111456072878999,0.6983350134954961,bureau_balance_recent_6m_status_mean,numeric_original,external_credit_monthly_status,0.5363805205662652,0.0717444215153421,0.0086589281510745,0.7201786382088484,5.018713331636654e-06,171.09337091445923,0.0002981832227313,16,外部征信历史风险信号
FLOORSMIN_AVG,0.002375291523652512,-0.00011331219227634158,0.0011309896656880856,0.27209684237910964,FLOORSMIN_AVG,numeric_original,current_application,0.5333541989212534,0.0621281890692797,0.0191868185793435,0.6783645064956885,0.0001784147176364,349.2837190628052,0.0006087351277322,34,模型识别的申请资料风险信号
bureau_annuity_sum,0.002371128496482098,-0.0006590925091712442,0.0008560179936554266,0.6973838249162629,bureau_annuity_sum,numeric_original,external_credit_history,0.5099898243754992,0.0237245306284697,0.0007536171490741,0.0,2.24508766955665e-05,451.8124613761902,0.0007874232361153,41,外部征信历史风险信号
credit_card_active_month_count,0.0022401879933619546,0.0007412162272612139,0.0014907021103115847,0.9106370524535787,credit_card_active_month_count,numeric_original,internal_credit_card_history,0.5028700427396495,0.0225208019152407,0.0075715880680327,0.0,9.40647437089146e-05,205.9160590171814,0.0003588725487242,22,信用卡历史使用表现风险
bureau_recent_6m_loan_count,0.002228520829982853,0.00010223790908755166,0.0011653793695352024,0.07215212513414197,bureau_recent_6m_loan_count,numeric_original,external_credit_history,0.5436123870323165,0.0780249101523397,0.0315950611787239,0.0,1.0206064743663476e-05,312.91382122039795,0.0005453493092689,23,外部征信历史风险信号
pos_contract_count,0.0021703028683071404,-0.00016775455518611946,0.0010012741565605106,0.4473756950993464,pos_contract_count,numeric_original,internal_pos_cash_history,0.5364214363090668,0.0638404654734087,0.0211984398849248,0.0,0.0001582433038213,374.11952209472656,0.0006520192114322,22,POS/现金贷历史表现风险
previous_recent_6m_credit_mean,0.0020655468410573645,-0.00019363325018839682,0.0009359567954344837,0.27430002276348736,previous_recent_6m_credit_mean,numeric_original,internal_previous_application,0.5041283057477137,0.0201914098383355,0.004806098041396,0.7068295511823399,0.0001394763300888,517.3493318557739,0.0009016415435979,56,历史申请与授信表现风险
installment_recent_6m_payment_ratio_min,0.0020519511756592426,0.0011803657466620118,0.0016161584611606267,0.7026682059120029,installment_recent_6m_payment_ratio_min,numeric_original,internal_repayment_history,0.5469259715535914,0.0924408174264898,0.0270224198498149,0.4081850553095547,0.0001235295057961,449.0945086479187,0.0007826863611598,29,历史分期还款表现风险
previous_refused_count,0.002024216658301687,5.6487165904152805e-05,0.0010403519121029198,0.12654873012259765,previous_refused_count,numeric_original,internal_previous_application,0.5566519617386005,0.1002013429747052,0.0470266924647641,0.0,2.6680042796819032e-05,298.4933614730835,0.0005202171890836,22,历史申请被拒记录较多
bureau_loan_count,0.002001229261734442,-0.00015720587075971208,0.0009220116954873642,0.4947806575395922,bureau_loan_count,numeric_original,external_credit_history,0.5223093782743857,0.0494933281249133,0.0138874549369467,0.0,0.0002161253485013,352.6102809906006,0.0006145326928333,35,外部征信历史风险信号
installment_recent_24m_shortfall_ratio,0.001988224753539377,0.0001555594236833739,0.0010718920886113761,0.5798185424864232,installment_recent_24m_shortfall_ratio,numeric_original,internal_repayment_history,0.5668705617987221,0.1238613289345685,0.0547605679543156,0.1805622550905927,0.0001883512492342,598.5832300186157,0.0010432167865179,48,历史分期还款表现风险
credit_card_recent_6m_balance_mean,0.0019823266125030235,-0.00011711977018013716,0.0009326034211614433,0.1341175896718806,credit_card_recent_6m_balance_mean,numeric_original,internal_credit_card_history,0.604173589327999,0.2032906198272655,0.0419018750833933,0.7177397063526045,6.995751134785129e-05,351.41101837158203,0.0006124426060536,25,信用卡历史使用表现风险
LIVE_CITY_NOT_WORK_CITY,0.0019754654337014376,5.827879677686057e-05,0.0010168721152391483,0.7479431563201197,LIVE_CITY_NOT_WORK_CITY,numeric_original,current_application,0.5236806362394777,0.0474620755780286,0.0,0.0,0.0,116.06787061691284,0.0002022842353922,11,模型识别的申请资料风险信号
pos_recent_6m_def_dpd_month_ratio,0.0019491824715666367,4.080347865294562e-05,0.000994992975109792,0.08833046079802283,pos_recent_6m_def_dpd_month_ratio,numeric_original,internal_pos_cash_history,0.5117208426935805,0.0254473357583578,0.0017615028111581,0.4611749147728812,0.0001261466493878,354.609899520874,0.0006180176478283,23,近期还款延迟或逾期行为
installment_recent_12m_record_count,0.0019486387303094788,0.0005577487862744341,0.001253193758291956,0.6818477447887874,installment_recent_12m_record_count,numeric_original,internal_repayment_history,0.5132449252084039,0.0388426015415298,0.0138885667561622,0.0,0.000284109482766,506.32524061203,0.0008824286481059,46,历史分期还款表现风险
installment_recent_6m_payment_ratio_mean,0.0019159422757890276,0.0008226665688381248,0.0013693044223135765,0.5458765568599395,installment_recent_6m_payment_ratio_mean,numeric_original,internal_repayment_history,0.5520207587756057,0.0912417453231396,0.025728750567786,0.4081850553095547,0.0001739140189635,327.5346989631653,0.0005708307199232,28,历史分期还款表现风险
installment_recent_12m_shortfall_ratio,0.001910842879801596,0.0005490833785055334,0.0012299631291535654,0.7355207960716724,installment_recent_12m_shortfall_ratio,numeric_original,internal_repayment_history,0.5616280530284699,0.1204748263895543,0.0508166703959727,0.2931433495748128,0.0001793696615371,368.0391101837158,0.0006414222092838,32,历史分期还款表现风险
bureau_closed_total_debt_to_credit_ratio,0.0018332942796921315,-2.4798757998899754e-05,0.0009042477608466155,0.015788104451887743,bureau_closed_total_debt_to_credit_ratio,numeric_original,external_credit_history,0.5029135176389224,0.0086257317464483,0.0334479244983159,0.2569441809795834,6.838164003398612e-05,170.22631931304932,0.0002966721166061,19,征信负债相对授信额度偏高
bureau_balance_status_mean,0.0018234574943655733,-7.6477719488807e-05,0.0008734898874383833,0.6345972488699555,bureau_balance_status_mean,numeric_original,external_credit_monthly_status,0.5494857483818234,0.0937022695562664,0.0135399461444113,0.7062116884454248,2.125459918979606e-05,174.53141832351685,0.0003041750858342,18,外部征信历史风险信号
installment_shortfall_amount_sum,0.0018198504910358377,0.00013447030321832174,0.0009771603971270794,0.6735634613508504,installment_shortfall_amount_sum,numeric_original,internal_repayment_history,0.5431295299517283,0.0851981756248491,0.0296548598853709,0.0,0.0001131153535416,510.2323985099793,0.0008892380816188,45,历史分期还款表现风险
CNT_CHILDREN,0.001814298774228335,4.456166927679605e-05,0.000929430221752566,0.7317648206562388,CNT_CHILDREN,numeric_original,current_application,0.5156756171503158,0.0339377070207835,0.0010791752135647,0.0,6.937737548331904e-06,139.99052953720093,0.0002439768824833,16,模型识别的申请资料风险信号
pos_completed_month_count,0.0017919865580653801,-7.893045895497197e-05,0.0008565280495552053,0.504975447952912,pos_completed_month_count,numeric_original,internal_pos_cash_history,0.529730372827228,0.0563048976730944,0.0147210673891914,0.0,3.226796287813044e-05,279.53179025650024,0.0004871707748176,23,POS/现金贷历史表现风险
CNT_FAM_MEMBERS,0.001768909451073617,0.00022681834649572339,0.0009978638987846711,0.2540892979090111,CNT_FAM_MEMBERS,numeric_original,current_application,0.5050646754792376,0.024625561804022,0.0028863716476591,5.41984856943097e-06,6.717106939567712e-05,162.28735971450806,0.0002828360191256,14,模型识别的申请资料风险信号
previous_recent_24m_application_count,0.0017475240246405302,-0.000131237052427722,0.0008081434861064035,0.2391304347826087,previous_recent_24m_application_count,numeric_original,internal_previous_application,0.539832807753307,0.0619899409537968,0.0241567594714117,0.0,0.000170308280544,292.4951186180115,0.0005097633919804,25,历史申请与授信表现风险
catoh__WALLSMATERIAL_MODE__02_Panel,0.0017457471357182517,-9.329934674239669e-05,0.0008262238944879276,0.7726903190140159,WALLSMATERIAL_MODE,category_one_hot_train_top_level,current_application,0.5258673681440753,0.0524448648419668,0.0,0.0,0.0,137.19426918029785,0.0002391035322164,8,模型识别的申请资料风险信号
previous_cash_count,0.0016938346926111008,-2.6726922328923554e-05,0.000833553885141088,0.21064355630711196,previous_cash_count,numeric_original,internal_previous_application,0.5206201301634771,0.0342907229047466,0.0074391358044197,0.0,0.000362669488276,370.2243022918701,0.0006452305837498,31,历史申请与授信表现风险
bureau_credit_card_count,0.0016898356475509196,-0.00010253166484908411,0.0007936519913509172,0.25659328151930016,bureau_credit_card_count,numeric_original,external_credit_history,0.5129262837330043,0.0327899673188899,0.0073574415928101,0.0,7.125163549083608e-06,251.4088373184204,0.0004381578136784,21,外部征信历史风险信号
bureau_closed_debt_to_credit_max,0.001686677290048889,-0.00020402355615632673,0.0007413268669462809,0.6074030112841858,bureau_closed_debt_to_credit_max,numeric_original,external_credit_history,0.503063785949417,0.009564188040519,0.026903910050753,0.2957665562824175,5.3725988767714574e-05,95.50872039794922,0.0001664535446054,9,征信负债相对授信额度偏高
bureau_balance_recent_6m_bad_month_ratio,0.0016751714099122305,-7.271883241352738e-05,0.0008012262887493515,0.9389369451399955,bureau_balance_recent_6m_bad_month_ratio,numeric_original,external_credit_monthly_status,0.5348902430450446,0.0701467990365632,0.0085689319088863,0.7102711550239287,2.4788065524579832e-05,84.2172498703003,0.0001467746578472,10,外部征信历史风险信号
